userId,tag,user_id,tag_id
2931,mark strong,2930,1973
2931,gerard butler,2930,1974
2931,guy ritchie,2930,439
2931,thandie newton,2930,1975
2931,tom wilkinson,2930,1976
2931,alec baldwin,2930,1977
2931,jada pinkett smith,2930,1978
2931,judi dench,2930,1979
2931,marc forster,2930,1980
2931,seth green,2930,1981
2931,catherine hardwicke,2930,1982
2931,kristen stewart,2930,1983
2931,robert pattinson,2930,1984
2931,kate winslet,2930,608
2931,stephen daldry,2930,1985
2931,rosario dawson,2930,1675
2931,darren aronofsky,2930,1986
2931,evan rachel wood,2930,1987
2931,marisa tomei,2930,502
2931,mickey rourke,2930,1664
2931,nudity topless,2930,46
2931,cate blanchett,2930,1670
2931,bradley cooper,2930,1988
2931,zooey deschanel,2930,866
2931,sam mendes,2930,1989
2931,donnie yen,2930,1990
2931,judd apatow,2930,1991
2931,richard curtis,2930,1992
2931,christoph waltz,2930,1993
2931,diane kruger,2930,1994
2931,eli roth,2930,1995
2931,mãlanie laurent,2930,1996
2931,duncan jones,2930,1997
2931,sam rockwell,2930,834
2931,liev schreiber,2930,1998
2931,chris pine,2930,1755
2931,jj abrams,2930,674
2931,simon pegg,2930,170
2931,zachary quinto,2930,1756
2931,mcg,2930,1999
2931,sam worthington,2930,2000
2931,alison lohman,2930,1602
2931,justin long,2930,2001
2931,pete docter,2930,2002
2931,pixar,2930,514
2931,larry charles,2930,2003
2931,michael gambon,2930,2004
2931,chris miller,2930,2005
2931,jude law,2930,819
2931,rachel mcadams,2930,1579
2931,christopher nolan,2930,595
2931,michael caine,2930,658
2931,phillip noyce,2930,2006
2945,get,2944,2007
2988,christmas,2986,1527
2988,werewolves,2986,2008
3029,based on a book,3027,183
3029,british,3027,184
3029,heartwarming,3027,575
3029,hugh grant,3027,185
3029,jane austen,3027,186
3029,romance,3027,160
3029,bittersweet,3027,117
3029,fatherson relationship,3027,385
3029,funny,3027,109
3029,love,3027,510
3029,sad ending,3027,2009
3029,sentimental,3027,188
3029,postapocalyptic,3027,199
3029,location,3027,349
3029,johnny depp,3027,258
3029,quirky,3027,159
3029,depressing,3027,681
3029,sad,3027,602
3029,chick flick,3027,187
3029,fun,3027,2010
3029,magic,3027,651
3029,stylized,3027,161
3029,superhero,3027,295
3029,coming of age,3027,126
3029,great soundtrack,3027,287
3029,keira knightley,3027,567
3029,martial arts,3027,263
3029,happy ending,3027,1540
3029,pixar,3027,514
3029,french film,3027,2011
3029,music,3027,25
3029,19th century,3027,1015
3029,england,3027,272
3029,great cinematography,3027,566
3029,disturbing,3027,251
3029,beautiful,3027,20
3029,charming,3027,2012
3029,simple,3027,2013
3029,fantasy,3027,192
3029,fantasy world,3027,241
3029,action,3027,142
3029,space,3027,414
3029,time travel,3027,106
3029,characters,3027,21
3029,friendship,3027,127
3029,india,3027,297
3029,business,3027,2014
3029,documentary,3027,151
3029,fairy tale,3027,645
3029,twist ending,3027,201
3029,atmospheric,3027,215
3029,emma stone,3027,145
3029,ryan gosling,3027,845
3029,explosion,3027,2015
3029,technology,3027,943
3029,espionage,3027,794
3029,predictable,3027,563
3029,great ending,3027,91
3029,thrilling,3027,1063
3029,animation,3027,19
3029,disney,3027,22
3029,great lines,3027,2016
3029,great script,3027,2017
3029,separation,3027,2018
3029,wisdom,3027,1067
3029,adventure,3027,239
3029,military,3027,366
3029,boring,3027,155
3029,marvel,3027,365
3029,family bonds,3027,312
3029,unusual story,3027,2019
3029,tense,3027,237
3029,true story,3027,379
3029,chris pratt,3027,2020
3029,story,3027,571
3031,detective,3029,2021
3031,original,3029,707
3031,teen movie,3029,51
3031,medieval,3029,647
3031,library,3029,2022
3031,brutality,3029,1428
3031,masterpiece,3029,2023
3031,parody,3029,214
3031,world war ii,3029,269
3031,supernatural,3029,913
3031,screwball comedy,3029,4
3031,monty python,3029,213
3031,dancing,3029,997
3031,aviation,3029,632
3031,world war i,3029,784
3031,western,3029,190
3031,vietnam war,3029,140
3031,mentor,3029,1487
3031,epic,3029,246
3031,musicians,3029,1740
3031,robin hood,3029,2024
3031,talking animals,3029,1022
3031,women,3029,2025
3031,drugs,3029,36
3031,vikings,3029,901
3031,fantasy,3029,192
3031,potter,3029,1176
3031,middle earth,3029,2026
3031,soccer,3029,2027
3031,sports,3029,83
3031,scarlett johansson,3029,1684
3031,splatter,3029,1102
3031,tennis,3029,2028
3031,zombies,3029,400
3031,narnia,3029,2029
3031,1980s,3029,391
3031,adapted frombook,3029,315
3031,horror,3029,587
3031,vampires,3029,992
3031,3d version,3029,2030
3031,dragons,3029,2031
3031,england,3029,272
3031,david tennant,3029,2032
3031,no marriage at the end,3029,2033
3031,scotland,3029,973
3031,fantasy world,3029,241
3051,amy heckerling,3049,2034
3051,jodie foster,3049,1650
3051,lesbian,3049,513
3051,satirehollywood insiders,3049,1089
3051,disturbing,3049,251
3051,robots,3049,557
3051,based on a true story,3049,380
3051,nonlinear,3049,250
3051,twist ending,3049,201
3051,music documentary,3049,2035
3051,punk rock,3049,2036
3051,rock and roll,3049,42
3051,comedy,3049,40
3051,time travel,3049,106
3051,christian slater,3049,2037
3051,based on a play,3049,2038
3051,cult film,3049,103
3051,tony curtis,3049,2039
3051,serial killer,3049,859
3051,denzel washington,3049,306
3051,postapocalyptic,3049,199
3076,prison,3074,386
3076,witches,3074,2040
3076,kurt russell,3074,1674
3076,golf,3074,82
3076,assassin,3074,846
3076,dance,3074,941
3076,frank sinatra,3074,2041
3076,baseball,3074,625
3076,comic book,3074,270
3076,mel gibson,3074,972
3076,dustin hoffman,3074,796
3076,gene hackman,3074,1000
3076,mafia,3074,732
3076,comic,3074,2042
3076,meg ryan,3074,446
3076,will smith,3074,497
3076,mel brooks,3074,628
3076,johnny depp,3074,258
3076,natural disaster,3074,1316
3076,spoof,3074,1592
3076,chick flick,3074,187
3076,magic,3074,651
3076,ewan mcgregor,3074,348
3076,katana,3074,2043
3081,sylvester stallone,3079,1850
3081,julia roberts,3079,462
3081,aliens,3079,302
3081,scifi,3079,104
3081,submarine,3079,1275
3081,action,3079,142
3081,space,3079,414
3095,duncan jones,3093,1997
3095,sam rockwell,3093,834
3095,scifi,3093,104
3095,space,3093,414
3127,documentary,3125,151
3127,heist,3125,772
3127,golden palm,3125,2044
3127,spaghetti western,3125,578
3127,coen brothers,3125,568
3127,lars von trier,3125,690
3127,philip glass,3125,2045
3127,rome,3125,181
3127,australian,3125,2046
3127,dark comedy,3125,35
3127,michael haneke,3125,2047
3127,studio ghibli,3125,399
3127,stylized,3125,161
3127,dysfunctional family,3125,1335
3127,historical,3125,268
3127,werner herzog,3125,1935
3127,gratuitous violence,3125,1491
3127,realistic,3125,253
3127,war,3125,419
3127,prison,3125,386
3146,will smith,3144,497
3146,m night shyamalan,3144,1724
3146,anthony hopkins,3144,890
3149,tarantino,3147,68
3163,overrated,3161,197
3171,notable nudity,3169,983
3177,drugs,3175,36
3177,heroin,3175,1653
3177,soundtrack,3175,78
3177,stanley kubrick,3175,211
3177,vietnam,3175,2048
3177,animation  live action interact,3175,1188
3177,nostalgic,3175,809
3177,brazil,3175,2049
3177,gangs,3175,300
3177,anne hathaway,3175,2050
3177,sentimental,3175,188
3177,surreal,3175,14
3177,standup comedy,3175,1394
3177,flashbacks,3175,905
3177,great soundtrack,3175,287
3177,slow,3175,351
3177,unexpected ending,3175,2051
3178,environment,3176,2052
3208,jim jarmusch,3206,2053
3208,german,3206,2054
3208,wim wenders,3206,2055
3218,charlize theron,3216,596
3238,classic,3236,173
3238,clever,3236,615
3238,great music,3236,2056
3238,violent,3236,198
3238,brotherhood,3236,2057
3238,escape,3236,924
3238,faith,3236,2058
3238,hope,3236,2059
3238,prison,3236,386
3238,frightening,3236,2060
3238,billy crystal,3236,490
3238,fairy tale,3236,645
3240,alfred hitchcock,3238,545
3240,hitchcock,3238,1710
3240,actually funny,3238,2061
3240,cars,3238,520
3240,comedy,3238,40
3240,innovative,3238,2062
3240,kids fun,3238,1535
3240,paul newman,3238,801
3240,pixar,3238,514
3240,race,3238,2063
3240,small town,3238,132
3240,villain nonexistent or not needed for good story,3238,2064
3251,alternate reality,3249,393
3251,atmospheric,3249,215
3251,black comedy,3249,207
3251,cannibalism,3249,766
3251,dark humor,3249,935
3251,french,3249,1729
3251,argentina,3249,2065
3251,based on a play,3249,2038
3251,history,3249,605
3251,madonna,3249,836
3251,music,3249,25
3251,musical,3249,26
3251,politics,3249,236
3251,true story,3249,379
3251,aliens,3249,302
3251,conspiracy,3249,398
3251,consumerism,3249,2066
3251,humorous,3249,485
3251,john carpenter,3249,1571
3251,satirical,3249,210
3251,scifi,3249,104
3251,age disparity romance,3249,2067
3251,cheating,3249,2068
3251,manipulation,3249,963
3251,philosophy,3249,316
3251,aviation,3249,632
3251,comedy,3249,40
3251,humor,3249,1610
3251,basketball,3249,2069
3251,controversial,3249,917
3251,dreams,3249,352
3251,satire,3249,43
3251,takeshi kitano,3249,2070
3251,alcoholism,3249,2071
3251,complex characters,3249,877
3251,fatih akin,3249,2072
3251,germany,3249,2073
3251,immigrants,3249,1010
3251,love story,3249,177
3251,suicide attempt,3249,2074
3251,tragic,3249,2075
3251,thoughtprovoking,3249,105
3251,1930s,3249,2076
3251,lars von trier,3249,690
3251,political,3249,691
3251,racism,3249,230
3251,slavery,3249,324
3251,stylish,3249,1646
3251,village,3249,2077
3251,action,3249,142
3251,adventure,3249,239
3251,funny,3249,109
3251,ghostsafterlife,3249,727
3251,pirates,3249,498
3251,romantic,3249,1735
3251,seafaring,3249,1426
3251,treasure,3249,10
3251,naive,3249,2078
3251,ridiculous,3249,1668
3251,arnold cgi,3249,1551
3251,artificial intelligence,3249,556
3251,cgi,3249,1631
3251,cheesy morals,3249,2079
3251,effects,3249,990
3251,futuristic,3249,657
3251,mcg,3249,1999
3251,robots,3249,557
3251,robots and androids,3249,2080
3251,sequel,3249,642
3251,chris odowd,3249,2081
3251,nerds,3249,712
3251,time travel,3249,106
3251,bad acting,3249,717
3251,dark comedy,3249,35
3251,dark,3249,271
3251,dystopia,3249,255
3251,technology,3249,943
3251,tv series,3249,2082
3251,19th century,3249,1015
3251,bounty hunters,3249,2083
3251,drama,3249,252
3251,good soundtrack,3249,2084
3251,great performances,3249,1761
3251,humour,3249,2085
3251,over the top,3249,321
3251,soundtrack,3249,78
3251,spaghetti western,3249,578
3251,violence,3249,280
3251,visually appealing,3249,98
3251,western,3249,190
3257,fate,3255,1801
3257,great soundtrack,3255,287
3257,nonlinear,3255,250
3257,over the top violence,3255,2086
3257,retarded,3255,2087
3263,bodygenderswitch,3261,2088
3268,paul newman,3266,801
3268,robert redford,3266,803
3268,mafia,3266,732
3268,willem dafoe,3266,194
3268,slow,3266,351
3268,great soundtrack,3266,287
3268,life reflection,3266,2089
3268,little town,3266,2090
3268,bope,3266,2091
3268,drugs,3266,36
3268,favelas,3266,2092
3268,latin america,3266,1741
3268,war,3266,419
3268,survival,3266,397
3268,steampunk,3266,740
3268,spain,3266,2093
3268,choir,3266,1742
3268,documentary,3266,151
3268,funny,3266,109
3268,music,3266,25
3268,queer,3266,1113
3268,animation,3266,19
3268,comedy,3266,40
3268,kids,3266,2094
3268,kung fu,3266,2095
3268,history,3266,605
3268,story,3266,571
3268,friendship,3266,127
3268,acting,3266,358
3268,patriotic,3266,1026
3268,premise,3266,2096
3268,aliens,3266,302
3268,plot holes,3266,266
3268,ending,3266,134
3321,capraesque,3319,2097
3321,civil war,3319,486
3321,baseball,3319,625
3321,comic book adaption,3319,2098
3321,books,3319,1043
3358,predictable,3356,563
3358,dystopia,3356,255
3358,imax digital only,3356,2099
3358,imax dmr,3356,2100
3358,plot holes,3356,266
3358,postapocalyptic,3356,199
3358,keanu reeves,3356,409
3385,hong kong,3383,2101
3385,urbane,3383,2102
3385,wong kar wai,3383,2103
3385,history,3383,605
3385,animation,3383,19
3385,beautiful,3383,20
3385,christmas,3383,1527
3385,classic,3383,173
3385,halloween,3383,729
3385,humorous,3383,485
3385,tim burton,3383,394
3385,depp  burton,3383,1333
3385,gothic,3383,728
3385,johnny depp,3383,258
3385,beautifully filmed,3383,158
3385,inspirational,3383,273
3385,paris,3383,1733
3385,surreal,3383,14
3385,british,3383,184
3385,directorial debut,3383,618
3385,great soundtrack,3383,287
3385,hugh grant,3383,185
3385,keira knightley,3383,567
3385,london,3383,1457
3385,multiple storylines,3383,249
3385,romance,3383,160
3385,jim carrey,3383,591
3385,memory,3383,710
3385,roald dahl,3383,2104
3385,cate blanchett,3383,1670
3385,black comedy,3383,207
3385,elijah wood,3383,2105
3385,maggie gyllenhaal,3383,590
3385,natalie portman,3383,274
3385,fashion,3383,1404
3385,new york city,3383,898
3385,sarah jessica parker,3383,2106
3385,wedding,3383,1440
3385,india,3383,297
3385,music,3383,25
3385,poverty,3383,1033
3385,visuals,3383,1685
3385,humor,3383,1610
3385,inspiring,3383,1041
3386,prison,3384,386
3386,prison escape,3384,204
3386,stephen king,3384,451
3386,war,3384,419
3386,visually appealing,3384,98
3397,writers,3395,2107
3397,swedish,3395,1617
3397,aspergers syndrome,3395,2108
3397,autism,3395,887
3397,biopic,3395,741
3397,inspirational,3395,273
3397,homage,3395,2109
3415,character development,3413,1699
3415,insanity,3413,716
3415,confusing plot,3413,2110
3415,slow paced,3413,245
3470,morgan freeman,3468,203
3470,hitchcock,3468,1710
3470,christopher guest,3468,39
3470,kevin smith,3468,2111
3490,adventure,3488,239
3490,fantasy,3488,192
3490,harrison ford,3488,630
3490,jedi,3488,2112
3490,sword fight,3488,553
3490,apocalypse,3488,631
3490,arnold schwarzenegger,3488,84
3490,star wars,3488,540
3490,family,3488,1349
3490,secrets,3488,854
3490,bluegrass,3488,2113
3490,coen brothers,3488,568
3490,fantasy world,3488,241
3490,hayao miyazaki,3488,1737
3490,postapocalyptic,3488,199
3490,book was better,3488,2114
3490,dakota fanning,3488,2115
3490,hg wells,3488,1747
3490,steven spielberg,3488,167
3490,tom cruise,3488,139
3490,johnny cash,3488,2116
3490,music,3488,25
3490,true story,3488,379
3490,mutation,3488,2117
3548,dark comedy,3546,35
3548,twist ending,3546,201
3563,awesome,3561,1628
3563,beautiful,3561,20
3563,nostalgia,3561,872
3569,classic,3567,173
3576,kevin spacey,3574,458
3576,morgan freeman,3574,203
3576,predictable,3574,563
3576,crime,3574,438
3576,ensemble cast,3574,635
3576,great ending,3574,91
3576,heist,3574,772
3576,organized crime,3574,200
3576,suspense,3574,774
3576,twist ending,3574,201
3576,poetry,3574,2118
3576,conversation,3574,2119
3576,high school,3574,90
3576,aliens,3574,302
3576,family movie,3574,2120
3576,good versus evil,3574,646
3576,joseph campbells study of mythology influenced,3574,2121
3576,quotable,3574,1723
3576,robots,3574,557
3576,scifi,3574,104
3576,space,3574,414
3576,bruce willis,3574,429
3576,drugs,3574,36
3576,multiple storylines,3574,249
3576,nonlinear,3574,250
3576,notable soundtrack,3574,1588
3576,quentin tarantino,3574,322
3576,samuel l jackson,3574,323
3576,violence,3574,280
3576,gambling,3574,1154
3576,poker,3574,802
3576,adapted frombook,3574,315
3576,androids,3574,555
3576,based on a book,3574,183
3576,dystopia,3574,255
3576,existentialism,3574,549
3576,future,3574,226
3576,philip k dick,3574,730
3576,stylized,3574,161
3576,adaptation,3574,2122
3576,zombies,3574,400
3576,alfred hitchcock,3574,545
3576,claustrophobic,3574,680
3576,grace kelly,3574,2123
3576,james stewart,3574,546
3576,obsession,3574,2124
3576,photographer,3574,2125
3576,tense,3574,237
3576,thelma ritter,3574,2126
3576,thriller,3574,589
3576,voyeurism,3574,2127
3576,black and white,3574,172
3576,costumes,3574,2128
3576,farce,3574,2129
3576,jazz,3574,686
3576,marilyn monroe,3574,2130
3576,men in drag,3574,2131
3576,romantic comedy,3574,180
3576,humphrey bogart,3574,588
3576,dreamlike,3574,581
3576,fantasy,3574,192
3576,heartwarming,3574,575
3576,highly quotable,3574,70
3576,witches,3574,2040
3576,amazing cinematography,3574,2132
3576,atmospheric,3574,215
3576,biography,3574,267
3576,biopic,3574,741
3576,enigmatic,3574,754
3576,mystery,3574,221
3576,orson welles,3574,2133
3576,poignant,3574,810
3576,rosebud,3574,2134
3576,alternate universe,3574,956
3576,angels,3574,336
3576,inspirational,3574,273
3576,propaganda,3574,679
3576,world war ii,3574,269
3576,courtroom drama,3574,431
3576,gerard depardieu,3574,2135
3576,identity,3574,738
3576,medieval,3574,647
3576,dark comedy,3574,35
3576,lavish,3574,2136
3576,lovers on the lam,3574,2137
3576,peter greenaway,3574,2138
3576,sexual,3574,392
3576,action,3574,142
3576,archaeology,3574,798
3576,biblical,3574,1433
3576,harrison ford,3574,630
3576,homage,3574,2109
3576,indiana jones,3574,876
3576,black comedy,3574,207
3576,quirky,3574,159
3576,satire,3574,43
3576,terry gilliam,3574,743
3576,thoughtprovoking,3574,105
3576,based on true story,3574,1492
3576,cinematography,3574,422
3576,epic,3574,246
3576,history,3574,605
3576,middle east,3574,290
3576,peter otoole,3574,922
3576,war,3574,419
3576,world war i,3574,784
3576,bittersweet,3574,117
3576,faithful to book,3574,2139
3576,gregory peck,3574,174
3576,lawyer,3574,491
3576,morality,3574,1681
3576,nostalgic,3574,809
3576,race issues,3574,512
3576,racism,3574,230
3576,robert duvall,3574,522
3576,elegiac,3574,2140
3576,morricone score,3574,1794
3576,sweeping,3574,2141
3576,western,3574,190
3576,confidence game,3574,2142
3576,paul newman,3574,801
3576,robert redford,3574,803
3576,scam,3574,1277
3576,wwii,3574,978
3576,angela lansbury,3574,1705
3576,assassination,3574,1477
3576,cold war,3574,208
3576,communism,3574,1523
3576,frank sinatra,3574,2041
3576,good acting,3574,2143
3576,mind control,3574,2144
3576,comedy,3574,40
3576,gene wilder,3574,482
3576,madeline kahn,3574,2145
3576,marty feldman,3574,2146
3576,mel brooks,3574,628
3576,monster,3574,2147
3576,parody,3574,214
3576,peter boyle,3574,2148
3576,spoof,3574,1592
3576,adolf hitler,3574,2149
3576,amnesia,3574,735
3576,antiwar,3574,2150
3576,charlie chaplin,3574,2151
3576,nazi germany,3574,2152
3576,political,3574,691
3576,peter sellers,3574,209
3576,political satire,3574,2153
3576,deadpan,3574,118
3576,holly hunter,3574,2154
3576,kidnapping,3574,1421
3576,nicolas cage,3574,66
3576,literary adaptation,3574,875
3576,politics,3574,236
3576,samurai,3574,1013
3576,toshiro mifune,3574,2155
3576,george orwell,3574,2156
3576,date movie,3574,1689
3576,great soundtrack,3574,287
3576,gay lead character,3574,976
3576,long takes,3574,2157
3576,murder,3574,367
3576,broadway,3574,932
3576,fraud,3574,2158
3576,affectionate,3574,2159
3576,compassionate,3574,833
3576,federico fellini,3574,2160
3576,prostitutes,3574,2161
3576,brazil,3574,2049
3576,letters,3574,2162
3576,rio de janeiro,3574,2163
3576,south america,3574,396
3576,unlikely friendships,3574,2164
3576,classical music,3574,1007
3576,music,3574,25
3576,childhood,3574,805
3576,france,3574,333
3576,francois truffaut,3574,2165
3576,lyrical,3574,92
3576,new wave,3574,2166
3576,paris,3574,1733
3576,reflective,3574,95
3576,runaway,3574,2167
3576,screwball,3574,2168
3576,akira kurosawa,3574,1805
3576,sword fighting,3574,643
3576,erich von stroheim,3574,2169
3576,prison escape,3574,204
3576,prisoners of war,3574,2170
3576,adapted fromplay,3574,1090
3576,alan cumming,3574,584
3576,julie taymor,3574,2171
3576,shakespeare,3574,455
3576,visually appealing,3574,98
3576,desert,3574,986
3576,haunting,3574,2172
3576,metaphor,3574,2173
3576,trapped or confined,3574,2174
3576,basketball,3574,2069
3576,sports,3574,83
3576,dialogue,3574,617
3576,film noir,3574,619
3576,snappy dialog,3574,2175
3576,journalism,3574,851
3576,peter finch,3574,1878
3576,television,3574,1553
3576,new york city,3574,898
3576,adapted fromtv series,3574,1153
3576,great chase scenes,3574,2176
3576,quest,3574,2177
3576,bounty hunters,3574,2083
3576,john sayles,3574,2178
3576,amazing photography,3574,977
3576,china,3574,2179
3576,kickbutt women,3574,757
3576,martial arts,3574,263
3576,wuxia,3574,1529
3576,con men,3574,800
3576,david mamet,3574,2180
3576,twists  turns,3574,202
3576,costume drama,3574,1714
3576,backwards,3574,2181
3576,investigation,3574,671
3576,memory,3574,710
3576,psychological,3574,216
3576,shortterm memory loss,3574,430
3576,david lynch,3574,582
3576,disturbing,3574,251
3576,hallucinatory,3574,737
3576,lesbian,3574,513
3576,los angeles,3574,1662
3576,movie business,3574,2182
3576,scary,3574,958
3576,surreal,3574,14
3576,dreams,3574,352
3576,french new wave,3574,2183
3576,jeanluc godard,3574,2184
3576,neonoir,3574,6
3576,space opera,3574,2185
3576,high fantasy,3574,650
3576,magic,3574,651
3576,18th century,3574,1092
3576,courtesan,3574,831
3576,romcom,3574,2186
3576,oscar wilde,3574,2187
3576,play adaptation,3574,2188
3576,caper movie,3574,2189
3576,adapted from bway,3574,1202
3576,based on a play,3574,2038
3576,courtroom,3574,792
3576,musical,3574,26
3576,prison,3574,386
3576,espionage,3574,794
3576,san francisco,3574,1753
3576,screwball comedy,3574,4
3576,subgenrescrewball,3574,1228
3576,pirates,3574,498
3576,soccer,3574,2027
3576,rock and roll,3574,42
3576,forceful,3574,2190
3576,french,3574,1729
3576,historical,3574,268
3576,passionate,3574,2191
3576,silent,3574,2192
3576,remake,3574,753
3576,austere,3574,2193
3576,breathtaking,3574,2194
3576,cult film,3574,103
3576,drama,3574,252
3576,james caan,3574,2195
3576,lars von trier,3574,690
3576,narrated,3574,341
3576,nicole kidman,3574,1532
3576,philosophy,3574,316
3576,small towns,3574,2196
3576,social control,3574,2197
3576,superhero,3574,295
3576,buddy movie,3574,2198
3576,road trip,3574,154
3576,detective,3574,2021
3576,secret societies,3574,2199
3576,divorce,3574,2200
3576,funny,3574,109
3576,geeks,3574,2201
3576,great dialogue,3574,1220
3576,judd apatow,3574,1991
3576,salespeople,3574,2202
3576,sex comedy,3574,64
3576,steve carell,3574,60
3576,supporting characters,3574,2203
3576,virginity,3574,72
3576,slavery,3574,324
3576,jane austen,3574,186
3576,settingparis,3574,1224
3576,stage magic,3574,2204
3576,great villain,3574,2205
3576,adultery,3574,970
3576,sequel,3574,642
3576,civil rights,3574,999
3576,hackers,3574,661
3576,high school life,3574,403
3576,highschool,3574,2206
3576,cannibalism,3574,766
3576,gothic,3574,728
3576,adapted fromcomic,3574,426
3576,authoralan moore,3574,767
3576,comics,3574,2207
3576,amateur porn,3574,2208
3576,bechdel testfail,3574,1118
3576,elizabeth banks,3574,1599
3576,kevin smith,3574,2111
3576,seth rogen,3574,62
3576,007 series,3574,1085
3576,daniel craig,3574,1880
3576,james bond,3574,1671
3576,judi dench,3574,1979
3576,sequeltocasino royale2006,3574,1456
3576,vengeance,3574,2209
3576,cloning,3574,1376
3576,animation,3574,19
3576,ireland,3574,330
3576,monks,3574,2210
3576,vikings,3574,901
3576,cowboys,3574,2211
3576,spaghetti western,3574,578
3580,nudity topless  notable,3578,45
3596,animation,3594,19
3596,family,3594,1349
3596,tom hanks,3594,319
3596,alan rickman,3594,1608
3596,british,3594,184
3596,costume drama,3594,1714
3596,action,3594,142
3596,historical,3594,268
3596,history,3594,605
3596,medieval,3594,647
3596,sword fight,3594,553
3596,controversial,3594,917
3596,very interesting,3594,1786
3596,youth gone wild,3594,2212
3596,crude humor,3594,61
3596,great dialogue,3594,1220
3596,kevin smith,3594,2111
3596,fantasy,3594,192
3596,robots,3594,557
3596,scifi,3594,104
3596,dumb,3594,2213
3596,goofy,3594,1697
3596,jim carrey,3594,591
3596,jim carrey being jim carrey,3594,2214
3596,stupid as hell,3594,2215
3596,very dumb,3594,2216
3596,great soundtrack,3594,287
3596,harrison ford,3594,630
3596,prison escape,3594,204
3596,tense,3594,237
3596,thriller,3594,589
3596,tommy lee jones,3594,569
3596,dinosaurs,3594,2217
3596,genetics,3594,228
3596,kids and family,3594,1726
3596,addiction,3594,1038
3596,black comedy,3594,207
3596,dark comedy,3594,35
3596,drugs,3594,36
3596,heroin,3594,1653
3596,disturbing,3594,251
3596,gritty,3594,731
3596,organized crime,3594,200
3596,robert de niro,3594,390
3596,classic,3594,173
3596,friendship,3594,127
3596,nostalgic,3594,809
3596,stephen king,3594,451
3596,al pacino,3594,750
3596,based on a true story,3594,380
3596,mafia,3594,732
3596,true story,3594,379
3596,genius,3594,475
3596,inspirational,3594,273
3596,matt damon,3594,532
3596,oscar best writing  screenplay written directly for the screen,3594,773
3596,seen more than once,3594,59
3596,cameron diaz,3594,495
3596,deadpan,3594,118
3596,reese witherspoon,3594,506
3596,satirical,3594,210
3596,denzel washington,3594,306
3596,julia roberts,3594,462
3596,lawyers,3594,825
3596,murder investigations,3594,2218
3596,excellent,3594,2219
3596,great acting,3594,344
3596,one of the best movies ever,3594,2220
3596,oscar best actor,3594,2221
3596,cocaine,3594,2222
3596,penãƒâlope cruz,3594,1641
3596,mindfuck,3594,265
3596,surreal,3594,14
3596,martial arts,3594,263
3596,tarantino,3594,68
3596,uma thurman,3594,471
3596,first love,3594,2223
3596,life choices,3594,2224
3596,rachel mcadams,3594,1579
3596,the most romantic,3594,2225
3596,19th century,3594,1015
3596,cult film,3594,103
3596,ellen page,3594,667
3596,jason reitman,3594,2226
3596,michael cera,3594,354
3596,notable soundtrack,3594,1588
3596,witty,3594,44
3629,dragon,3627,8
3661,torture,3659,368
3661,prison,3659,386
3665,matt damon,3663,532
3665,hugo weaving,3663,2227
3665,natalie portman,3663,274
3665,jack black,3663,137
3708,oscar best picture,3706,298
3740,quirky,3738,159
3761,christina ricci,3759,2228
3761,elizabeth shue,3759,2229
3761,kevin bacon,3759,606
3761,lindsay lohan,3759,2230
3797,overrated,3795,197
3797,not available from netflix,3795,2231
3797,waste of time,3795,360
3822,lack of story,3820,2232
3822,dark comedy,3820,35
3822,satire,3820,43
3822,stanley kubrick,3820,211
3822,arthur c clarke,3820,2233
3822,scifi,3820,104
3822,so bad its good,3820,1811
3822,psychedelic,3820,677
3822,surreal,3820,14
3822,the beatles,3820,1358
3822,johnny depp,3820,258
3822,keira knightley,3820,567
3822,politics,3820,236
3822,absurd,3820,2234
3822,douglas adams,3820,2235
3822,hollywoodization,3820,2236
3822,zooey deschanel,3820,866
3822,firefly,3820,189
3822,joss whedon,3820,586
3822,natalie portman,3820,274
3822,stephen fry,3820,2237
3848,neo nazi,3846,1526
3867,great actors,3865,2238
3871,complicated,3869,666
3871,dystopia,3869,255
3871,postapocalyptic,3869,199
3871,psychology,3869,94
3871,scifi,3869,104
3871,time travel,3869,106
3871,biblical,3869,1433
3871,brad pitt,3869,375
3871,detective,3869,2021
3871,morgan freeman,3869,203
3871,mystery,3869,221
3871,powerful ending,3869,229
3871,serial killer,3869,859
3871,astronauts,3869,778
3871,based on a true story,3869,380
3871,space program,3869,780
3871,tom hanks,3869,319
3871,classic,3869,173
3871,friendship,3869,127
3871,inspirational,3869,273
3871,prison escape,3869,204
3871,reflective,3869,95
3871,brilliant ending,3869,2239
3871,crime gone awry,3869,206
3871,kidnapping,3869,1421
3871,black comedy,3869,207
3871,imdb top 250,3869,175
3871,alien invasion,3869,301
3871,aliens,3869,302
3871,apocalypse,3869,631
3871,will smith,3869,497
3871,daniel daylewis,3869,915
3871,based on a book,3869,183
3871,emotional,3869,17
3871,jack nicholson,3869,231
3871,androids,3869,555
3871,military,3869,366
3871,controversial,3869,917
3871,cult film,3869,103
3871,disturbing,3869,251
3871,stanley kubrick,3869,211
3871,space,3869,414
3871,horror,3869,587
3871,paranormal,3869,1512
3871,first contact,3869,2240
3871,future,3869,226
3871,space travel,3869,781
3871,dark comedy,3869,35
3871,dreamlike,3869,581
3871,jim carrey,3869,591
3871,paranoia,3869,907
3871,social commentary,3869,292
3871,voyeurism,3869,2127
3871,neonazis,3869,235
3871,thoughtprovoking,3869,105
3871,action,3869,142
