movieId,tag,item_id,tag_id
3705,action,4848,142
3705,comedy,4848,40
3705,crime,4848,438
3705,goldie hawn,4848,4976
3705,mel gibson,4848,972
3769,comedy,2138,40
3769,slow,2138,351
3969,comedy,691,40
3969,drama,691,252
3969,intense,691,165
3969,thoughtprovoking,691,105
4023,alternate reality,547,393
4023,comedy,547,40
4023,new jersey,547,2921
4023,new york city,547,898
4023,plot,547,147
4023,romance,547,160
4167,humorous,1440,485
4167,suspense,1440,774
4167,violence,1440,280
4262,drug abuse,1291,1652
4262,language,1291,363
4333,comedy,2237,40
4381,closeted homosexual,1684,3550
4823,intense,2838,165
4867,comedy,568,40
4867,drama,568,252
4867,drugs,568,36
4867,slow,568,351
4874,comedy,569,40
4874,fantasy,569,192
4957,jokes,4088,4414
4957,nudity topless,4088,46
4957,swearing,4088,1490
4957,violence,4088,280
5516,good thriller,4519,5974
5516,sensual,4519,3935
5799,paul newman,4212,801
5799,slow,4212,351
5799,suspense,4212,774
5799,too long,4212,261
6155,chick flick,3177,187
6155,comedy,3177,40
6377,animals,742,541
6377,funny,742,109
6765,comedy,3331,40
6765,italy,3331,176
6765,lesbian,3331,513
6870,revenge,2273,193
6870,violence,2273,280
7444,fashion,766,1404
7444,feelgood,766,860
7450,comedy,4423,40
7450,romance,4423,160
7456,childhood,1131,805
7456,children acting like adults,1131,2975
7456,comedy,1131,40
7456,innocence,1131,5975
8477,annoying,4389,3249
8477,boring,4389,155
8529,comedy,1030,40
8529,dialogue,1030,617
8529,stanley tucci,1030,4726
8533,class differences,3121,3418
8533,memories,3121,4088
8533,memory loss,3121,2662
8533,movie to see,3121,100
8533,to see,3121,3925
25850,comedy,4589,40
30707,intense,798,165
30707,thoughtprovoking,798,105
35836,homophobia,822,1360
35836,sexuality,822,47
40581,funny,2317,109
42011,hilarious,3428,57
42011,tãa leoni,3428,1972
49772,landscape,3545,4017
49772,romance,3545,160
51698,child actor,856,3517
51698,fantasy,856,192
51698,scifi,856,104
51698,thoughtprovoking,856,105
51698,time travel,856,106
51931,comedy,4725,40
51931,drama,4725,252
52042,beautiful woman,2722,3047
52042,double life,2722,2758
52042,end of war,2722,3324
52042,espionage,2722,794
52042,false identity,2722,5976
52042,nazis,2722,1168
52042,violence,2722,280
52042,world war ii,2722,269
53956,comedy,2724,40
53956,drugs,2724,36
53956,nudity rear,2724,1612
53956,swearing,2724,1490
58998,jealousy,2730,3798
58998,television,2730,1553
64614,comedy,905,40
64614,drama,905,252
64614,humorous,905,485
64614,language,905,363
64614,violence,905,280
64716,intense,4689,165
64716,thoughtprovoking,4689,105
72998,antiwar,1619,2150
72998,intense,1619,165
74789,fantasy,1622,192
76093,comedy,1623,40
86345,swearing,4707,1490
86345,violence,4707,280
86882,comedy,3365,40
86882,disappointing,3365,346
86882,paris,3365,1733
86882,pretentious,3365,244
86882,relationships,3365,233
91500,action,1646,142
91500,captivating,1646,2421
91500,suspense,1646,774
1921,docudrama,286,377
7360,bmovie,3187,1630
1280,visually appealing,1940,98
1464,weird,3392,125
1554,visually appealing,2953,98
1595,family,3631,1349
1704,great acting,1213,344
1784,great acting,1108,344
2780,horror,2209,587
3018,cult classic,2212,102
3262,weird,4281,125
3469,dramatic,522,782
4787,mentor,4067,1487
4978,relationships,4342,233
5008,dramatic,3340,782
5339,relationships,4511,233
6016,storytelling,735,2857
6379,horror,2857,587
6953,storytelling,755,2857
6993,relationships,3332,233
7161,family,1024,1349
27904,cerebral,797,749
44397,horror,2322,587
48516,oscar best directing,845,795
52967,original,4635,707
93840,horror,4280,587
97304,story,2773,571
34072,very moving,1586,382
2683,baby,86,3677
27592,korean horror,1703,5977
42632,korea,3541,4095
109487,love,2410,510
109487,sounds,2410,5978
1262,runaway,47,2167
4878,schizophrenia,125,683
4975,lucid dreaming,2263,5878
77455,street art,4267,5979
94466,social commentary,4708,292
104879,social commentary,2400,292
33004,philosophical,1583,696
3408,investigation,519,671
3408,oscar best actress,519,2548
5957,sandra bullock,1012,453
8961,imdb top 250,173,175
8961,oscar,173,4866
31685,kevin james,4429,5980
48696,nudity topless,3352,46
48696,suburbia,3352,96
59369,espionage,1608,794
62293,royalty,1814,28
67788,joan cusack,3314,5239
67788,kristin scott thomas,3314,4785
71518,current,3274,1289
48774,terrorism,847,662
55820,boring,1152,155
86898,confusing,2550,1637
36,susan sarandon,920,3259
800,chris cooper,1861,4764
919,heroine,19,4820
969,katharine hepburn,615,332
1027,alan rickman,2176,1608
1027,funny,2176,109
1032,heroine,639,4820
1095,desperation,1306,5981
1095,realistic,1306,253
1128,cinematography,1997,422
1128,ghost story,1997,5578
1128,low budget,1997,893
1128,zombies,1997,400
1214,heroine,35,4820
1223,funny,1679,109
1266,realistic,48,253
1285,amorality,1206,5558
1285,childish,1206,2267
1347,bizarre,2004,2264
1347,unintentionally funny,2004,2354
1907,supporting characters,2617,2203
1949,fred zinnemann,1791,5982
1949,honor,1791,340
1960,long,618,2618
2003,affectionate,2032,2159
2003,innocent,2032,5983
2005,score,1215,3169
2081,supporting characters,465,2203
2096,2d animation,2988,3238
2363,allegory,475,3283
2363,score,475,3169
2819,contrived romance,1225,5984
2986,good sequel,3780,719
2986,satire,3780,43
3265,over the top,103,321
3476,ghost story,105,5578
3753,cheesy,210,614
3753,long,210,2618
4090,repetitive,2706,5539
4090,simple,2706,2013
4090,songs,2706,4616
4090,trippy,2706,1546
4688,bruce beresford,4052,5985
4688,sad ending,4052,2009
4887,rock and roll,707,42
4887,soundtrack,707,78
4920,selfesteem,1825,4697
4956,unlikable characters,2262,5708
5389,horse,1567,2729
5389,inappropriate music,1567,5986
5389,matt damon,1567,532
5389,narrated,1567,341
5389,old west,1567,2703
5444,funny,724,109
6617,gunfight,2711,2637
7156,errol morris,2478,5117
26403,tolkien,4790,655
27155,superman,4791,2759
39183,realistic,1139,253
53956,overrated,2724,197
53956,sentimental,2724,188
72737,2d animation,2742,3238
72737,forgettable,2742,3275
72737,funny,2742,109
78574,heroine,2748,4820
81847,mother daughter relationship,2752,2323
81847,villain,2752,5733
87222,memory,1639,710
87529,humorless,4320,2917
87529,lazy,4320,4614
87529,vulgar,4320,2680
93840,premise,4280,2096
95558,shaky camera,4665,384
98154,gripping,2777,5702
98154,pacing,2777,27
103107,music industry,4673,5838
106002,orson scott card,2789,5987
112290,pseudointelligent,2417,3026
112290,understated,2417,2336
112552,predictable,4992,563
116797,derivative,2419,1514
116797,selfimportant,2419,3083
1566,myth,2019,900
6218,predictable,1574,563
1997,cult,67,1730
611,body horror,631,2502
700,high school,2889,90
1994,horror,66,587
3660,monster,3867,2147
3660,stop motion,3867,2930
3838,aliens,3894,302
3918,body horror,212,2502
3961,demons,3907,1629
4633,satire,2245,43
4633,social commentary,2245,292
4754,christianity,124,305
89118,psychology,2553,94
296,funny dialogues,11,146
2324,tragic,974,2075
2571,pseudophilosophical,319,4198
2571,special effects,319,1813
2571,visual style,319,5988
2692,great soundtrack,87,287
27773,classic,1704,173
27801,bad acting,1706,717
66371,calm,4814,5798
66371,slow,4814,351
67734,realistic characters,3268,2942
67734,realistic relationships,3268,5989
68952,ironic,3270,3408
78574,calm,2748,5798
78574,countryside,2748,5756
78574,great acting,2748,344
78574,great characters,2748,5793
78574,music,2748,25
78574,quiet,2748,5050
78574,realistic characters,2748,2942
78574,social commentary,2748,292
97921,music,2574,25
48516,thriller,845,589
58559,adventure,887,239
58559,drama,887,252
59315,fast paced,889,673
8,library system,1750,5990
10,bobola,351,5991
10,mtskaf,351,5992
17,bgab lrc,373,5993
69,bgab lrc,1252,5993
69,bobola,1252,5991
69,comedy need to see,1252,5994
111,movie to see,1188,100
176,bobola,1839,5991
215,bgab lrc,1867,5993
230,bgab lrc,1856,5993
232,bobola,1298,5991
232,netflix dvd,1298,5995
246,movie to see,1060,100
289,bobola,1675,5991
362,movie to see,420,100
408,sg,2701,5996
671,bgab lrc,394,5993
678,netflix streaming,1303,4837
678,short movie,1303,5997
709,wixom library,3251,5998
805,bobola,1340,5991
899,movie to see,428,100
904,movie to see,236,100
910,movie to see,1869,100
918,movie to see,2800,100
923,movie to see,1200,100
932,bobola,434,5991
940,movie to see,2146,100
986,netflix streaming,1781,4837
998,bobola,3496,5991
1013,movie to see,951,100
1034,bgab lrc,3316,5993
1035,movie to see,400,100
1049,kaf,1993,5999
1177,bobola,955,5991
1189,movie to see,1934,100
1193,movie to see,29,100
1201,movie to see,33,100
1207,movie to see,956,100
1208,movie to see,34,100
1215,movie to see hd,36,6000
1223,netflix streaming,1679,4837
1223,short movie,1679,5997
1224,movie to see,1864,100
1225,movie to see,257,100
1228,movie to see,258,100
1242,kaf,260,5999
1249,movie to see,43,100
1253,movie to see,440,100
1259,mtskaf,45,5992
1262,movie to see,47,100
1263,movie to see,1204,100
1267,movie to see,1801,100
1268,movie to see,1309,100
1272,bgab lrc,263,5993
1286,movie to see,2002,100
1288,movie to see,1207,100
1290,netflix streaming,3614,4837
1342,kaf,2152,5999
1357,kaf,446,5999
1361,bobola,2006,5991
1361,library system,2006,5990
1361,mtskaf,2006,5992
1374,bobola,58,5991
1397,bgab lrc,3390,5993
1431,movie to see,4906,100
1587,kaf,1262,5999
1660,bgab lrc,1954,5993
1754,bgab lrc,1316,5993
1754,bobola,1316,5991
1754,movie to see hd,1316,6000
1801,mtskaf,2023,5992
1884,movie to see,1189,100
1909,movie to see,284,100
1944,movie to see,2154,100
1950,bgab lrc,2025,5993
1950,movie to see,2025,100
1952,kaf,1109,5999
1965,movie to see,193,100
2005,bobola,1215,5991
2005,movie to see,1215,100
2005,mtskaf,1215,5992
2020,bobola,1216,5991
2020,movie to see,1216,100
2046,bobola,293,5991
2077,movie to see,2986,100
2078,movie to see,968,100
2083,movie to see,969,100
2096,movie to see,2988,100
2122,kaf,4356,5999
2125,netflix dvd,468,5995
2125,wixom library,468,5998
2154,movie to see,3691,100
2205,library system,4360,5990
2232,kaf,660,5999
2288,bobola,79,5991
2288,mtskaf,79,5992
2289,movie to see,1111,100
2311,bg,302,6001
2320,bgab lrc,3406,5993
2330,bobola,2450,5991
2330,library system,2450,5990
2340,bgab lrc,1376,5993
2346,movie to see,474,100
2372,bobola,1075,5991
2372,movie to see,1075,100
2393,bobola,1326,5991
2467,mtskaf,2060,5992
2511,bobola,3018,5991
2541,kaf,1382,5999
2664,movie to see,85,100
2700,bobola,1384,5991
2700,mtskaf,1384,5992
2707,movie to see,1385,100
2976,kaf,1873,5999
3032,bgab lrc,3078,5993
3066,bgab lrc,2345,5993
3071,movie to see,2436,100
3077,wixom library,3084,5998
3090,library system,3086,5990
3102,netflix streaming,2098,4837
3125,bgab lrc,3499,5993
3146,comedy need to see,3295,5994
3177,comedy need to see,1399,5994
3196,netflix dvd,3113,5995
3246,bobola,1770,5991
3275,movie to see,2705,100
3429,movie to see,4261,100
3451,bobola,2118,5991
3508,mtskaf,1239,5992
3566,movie to see,2221,100
3617,comedy need to see,1418,5994
3623,movie to see,1665,100
3629,movie to see,4771,100
3638,bobola,3864,5991
3728,mtskaf,3879,5992
3761,bgab lrc,4718,5993
3858,kaf,3456,5999
3897,movie to see,690,100
3937,netflix streaming,218,4837
3979,comedy need to see,608,5994
4029,movie to see,3459,100
4047,bgab lrc,2453,5993
4047,mtskaf,2453,5992
4052,sg,1289,5996
4102,bobola,3530,5991
4103,bobola,3124,5991
4231,movie to see,2835,100
4255,comedy need to see,1447,5994
4299,sg,697,5996
4304,movie to see,4493,100
4326,bobola,2235,5991
4372,movie to see,2836,100
4388,bobola,702,5991
4526,bobola,3991,5991
4526,kaf,3991,5999
4571,movie to see,122,100
4595,movie to see,4023,100
4616,movie to see,3115,100
4710,movie to see,4056,100
4713,kaf,4057,5999
4713,sg,4057,5996
4721,sg,4058,5996
4867,movie to see,568,100
4890,movie to see,2840,100
4973,movie to see,708,100
4993,movie to see,131,100
5009,bobola,573,5991
5009,kaf,573,5999
5009,movie to see,573,100
5026,kaf,132,5999
5026,movie to see hd,132,6000
5038,library system,2639,5990
5060,movie to see,349,100
5064,movie to see,1493,100
5066,sg,1001,5996
5151,bg,711,6001
5296,movie to see,2845,100
5323,mtskaf,719,5992
5339,bobola,4511,5991
5389,bobola,1567,5991
5415,movie to see,2613,100
5418,movie to see,1460,100
5478,bobola,4854,5991
5480,movie to see,2847,100
5524,bgab lrc,1462,5993
5617,movie to see,2645,100
5618,movie to see,729,100
5669,movie to see,730,100
5670,movie to see,4742,100
5747,bobola,1011,5991
5796,kaf,4211,5999
5804,movie to see,1572,100
5903,bgab lrc,733,5993
5945,movie to see,2710,100
5952,bobola,142,5991
5952,movie to see,142,100
5995,bgab lrc,2352,5993
5995,movie to see,2352,100
6155,movie to see,3177,100
6158,movie to see,2853,100
6323,bobola,2270,5991
6323,movie to see hd,2270,6000
6331,bgab lrc,1827,5993
6333,movie to see,146,100
6383,bobola,744,5991
6383,kaf,744,5999
6385,bobola,1575,5991
6385,movie to see,1575,100
6440,bgab lrc,3328,5993
6502,kaf,147,5999
6502,movie to see hd,147,6000
6503,movie to see,745,100
6615,bobola,3179,5991
6620,sg,2712,5996
6867,movie to see,1828,100
6873,bgab lrc,4552,5993
6888,bobola,154,5991
6889,movie to see,1577,100
6936,movie to see,1022,100
6947,movie to see,2167,100
6993,bobola,3332,5991
6993,kaf,3332,5999
6993,movie to see,3332,100
7073,bobola,2666,5991
7075,movie to see,1023,100
7084,bobola,4562,5991
7090,bobola,1694,5991
7096,movie to see,3334,100
7104,bg,2667,6001
7139,movie to see,1829,100
7153,movie to see,158,100
7155,movie to see,1696,100
7156,movie to see,2478,100
7160,movie to see,2669,100
7247,movie to see,160,100
7256,movie to see,2279,100
7324,movie to see,1579,100
7346,comedy need to see,2304,5994
7347,movie to see,3240,100
7348,bgab lrc,4750,5993
7360,bobola,3187,5991
7360,movie to see hd,3187,6000
7373,movie to see,1580,100
7381,movie to see,4422,100
7386,movie to see,3424,100
7395,movie to see,1026,100
7419,bobola,4283,5991
7439,movie to see,765,100
7451,bobola,2305,5991
7451,movie to see,2305,100
7482,bobola,166,5991
7502,bobola,1865,5991
7502,mtskaf,1865,5992
7541,bg,769,6001
7566,wixom library,2674,5998
7669,bobola,2570,5991
8368,movie to see,168,100
8373,movie to see,3337,100
8464,movie to see,2274,100
8622,movie to see,775,100
8638,library system,1878,5990
8640,bobola,776,5991
8643,to see with rachel,4936,6002
8665,movie to see,1698,100
8810,bobola,779,5991
8810,kaf,779,5999
8865,movie to see,780,100
8866,movie to see,4427,100
8874,bobola,2309,5991
8874,comedy need to see,2309,5994
8911,to see with rachel,4938,6002
8950,bgab lrc,2716,5993
8958,bobola,2688,5991
8958,kaf,2688,5999
8958,movie to see,2688,100
8958,mtskaf,2688,5992
8968,sg,1700,5996
8970,movie to see,1036,100
8972,movie to see,784,100
8981,movie to see,1135,100
8983,mtskaf,1701,5992
8985,bobola,1582,5991
8985,movie to see hd,1582,6000
27801,bobola,1706,5991
27808,movie to see,1496,100
27831,bgab lrc,2486,5993
27837,bobola,2699,5991
27837,movie to see,2699,100
27839,movie to see,2806,100
27904,bgab lrc,797,5993
27904,sg,797,5996
30749,movie to see,1137,100
30793,movie to see,799,100
30812,movie to see,800,100
30822,movie to see,1497,100
31658,06 oscar nominated best movie  animation,805,6003
31878,bobola,807,5991
32587,movie to see,1709,100
32596,bobola,2718,5991
32596,movie to see,2718,100
33004,movie to see,1583,100
33162,bgab lrc,2488,5993
33162,bobola,2488,5991
33166,06 oscar nominated best movie,811,6004
33437,movie to see,3236,100
33646,movie to see,1585,100
33669,bobola,4792,5991
33669,movie to see,4792,100
33836,movie to see,4793,100
34072,movie to see,1586,100
34150,movie to see,818,100
34319,movie to see,819,100
34332,movie to see,1587,100
34332,to see with rachel,1587,6002
34405,bobola,2719,5991
34405,movie to see,2719,100
34437,bgab lrc,1711,5993
34542,bobola,821,5991
34542,movie to see,821,100
36517,movie to see,2282,100
36519,movie to see,1588,100
36529,bobola,1712,5991
37386,movie to see,1589,100
37729,06 oscar nominated best movie  animation,1714,6003
37733,movie to see,2490,100
37741,06 oscar nominated best movie,4615,6004
37741,movie to see,4615,100
37853,movie to see,4946,100
38038,bobola,1045,5991
38038,movie to see,1045,100
39183,06 oscar nominated best movie,1139,6004
39292,06 oscar nominated best movie,4618,6004
39292,movie to see,4618,100
39435,movie to see,1716,100
39446,movie to see,3539,100
40412,bobola,2814,5991
40412,mtskaf,2814,5992
40581,movie to see,2317,100
40583,bgab lrc,2318,5993
40629,bobola,1046,5991
40732,bobola,2319,5991
40819,bobola,1717,5991
40819,movie to see,1717,100
41566,movie to see,828,100
41569,movie to see,829,100
41571,bobola,830,5991
41571,kaf,830,5999
41997,06 oscar nominated best movie,2720,6004
41997,movie to see,2720,100
42197,bgab lrc,1142,5993
42730,wixom library,4687,5998
42738,bobola,1590,5991
43560,movie to see,1812,100
43560,to see with rachel,1812,6002
43936,bg,4831,6001
44191,movie to see,834,100
44193,movie to see,3305,100
44193,to see with rachel,3305,6002
44665,kaf,1721,5999
44761,kaf,2721,5999
44974,bgab lrc,4339,5993
45186,movie to see,3542,100
45361,sg,837,5996
45442,bobola,3528,5991
45672,kaf,3529,5999
45722,bobola,839,5991
45728,bgab lrc,2491,5993
45728,bobola,2491,5991
45728,comedy need to see,2491,5994
45728,kaf,2491,5999
45732,kaf,4953,5999
45732,movie to see,4953,100
45950,sg,1147,5996
46972,movie to see,1591,100
46976,movie to see,1053,100
47099,movie to see,4269,100
47124,movie to see,842,100
47200,movie to see,1592,100
47423,bgab lrc,2325,5993
47516,to see with rachel,4957,6002
47518,bobola,4284,5991
47518,comedy need to see,4284,5994
47518,kaf,4284,5999
47518,movie to see hd,4284,6000
47518,sg,4284,5996
47610,bgab lrc,1593,5993
47610,bobola,1593,5991
47610,movie to see,1593,100
47629,bgab lrc,4626,5993
47629,bobola,4626,5991
47629,kaf,4626,5999
47629,movie to see,4626,100
47640,kaf,2326,5999
48043,bgab lrc,1883,5993
48043,movie to see,1883,100
48161,movie to see,4960,100
48304,bgab lrc,843,5993
48304,bobola,843,5991
48304,kaf,843,5999
48304,movie to see,843,100
48319,bobola,4961,5991
48319,movie to see hd,4961,6000
48385,bgab lrc,2327,5993
48385,movie to see,2327,100
48412,movie to see,4962,100
48696,bgab lrc,3352,5993
48738,bgab lrc,846,5993
48774,movie to see,847,100
48783,bgab lrc,4964,5993
48982,movie to see,1054,100
49272,movie to see,1725,100
49274,movie to see,1595,100
49278,movie to see,849,100
49286,bobola,3307,5991
49286,kaf,3307,5999
49286,movie to see hd,3307,6000
49314,bobola,4965,5991
49314,kaf,4965,5999
49530,movie to see,1726,100
49651,movie to see,1727,100
49772,bgab lrc,3545,5993
49822,movie to see,2492,100
49910,movie to see,4966,100
50160,bgab lrc,1055,5993
50442,sg,851,5996
50685,bgab lrc,4631,5993
50685,movie to see,4631,100
50740,mtskaf,4632,5992
50872,movie to see,852,100
51077,movie to see,1598,100
51080,bgab lrc,4968,5993
51086,movie to see,3246,100
51091,bgab lrc,4724,5993
51091,bobola,4724,5991
51091,kaf,4724,5999
51091,movie to see hd,4724,6000
51255,bgab lrc,2328,5993
51255,movie to see,2328,100
51412,bobola,853,5991
51471,bgab lrc,1056,5993
51540,bgab lrc,3353,5993
51540,bobola,3353,5991
51662,movie to see,854,100
51662,sg,854,5996
51698,movie to see,856,100
51935,movie to see,4969,100
52245,movie to see,4726,100
52287,movie to see,858,100
52448,bgab lrc,4864,5993
52458,movie to see,4971,100
52604,bgab lrc,3247,5993
52952,bobola,2493,5991
52967,bgab lrc,4635,5993
52973,movie to see,2330,100
52975,movie to see,1729,100
53000,kaf,862,5999
53000,movie to see hd,862,6000
53121,movie to see,1599,100
53123,bgab lrc,2355,5993
53125,bobola,863,5991
53322,movie to see,1730,100
53464,movie to see,864,100
53519,bgab lrc,1731,5993
53519,bobola,1731,5991
53519,movie to see hd,1731,6000
53550,bgab lrc,3547,5993
53550,bobola,3547,5991
53550,kaf,3547,5999
53894,movie to see,2331,100
53953,movie to see,865,100
53972,movie to see,1732,100
53996,movie to see,866,100
54001,mtskaf,867,5992
54004,movie to see,4973,100
54190,bgab lrc,1733,5993
54190,sg,1733,5996
54259,movie to see,1600,100
54272,movie to see,1601,100
54286,movie to see,1734,100
54503,movie to see,1480,100
54736,movie to see,1735,100
54775,bobola,4975,5991
54995,bgab lrc,870,5993
54995,bobola,870,5991
54995,kaf,870,5999
54997,movie to see,1602,100
54999,bobola,4366,5991
55071,bgab lrc,2496,5993
55247,movie to see,1737,100
55267,movie to see,1057,100
55269,bgab lrc,1738,5993
55276,bgab lrc,2333,5993
55280,bgab lrc,1739,5993
55280,bobola,1739,5991
55280,mtskaf,1739,5992
55282,kaf,2334,5999
55282,movie to see hd,2334,6000
55290,bgab lrc,2725,5993
55290,bobola,2725,5991
55768,movie to see,4795,100
55805,movie to see,2497,100
55830,bgab lrc,2727,5993
55830,bobola,2727,5991
55830,kaf,2727,5999
55830,movie to see hd,2727,6000
55995,movie to see,1603,100
55999,movie to see,874,100
56145,movie to see,875,100
56171,movie to see,1604,100
56251,bgab lrc,877,5993
56286,bgab lrc,4638,5993
56587,movie to see,1742,100
56607,bgab lrc,2499,5993
56607,movie to see,2499,100
56715,bobola,4732,5991
56757,bgab lrc,878,5993
56757,bobola,878,5991
56757,movie to see,878,100
56775,movie to see,1605,100
56915,bobola,1058,5991
56915,movie to see,1058,100
56949,movie to see,880,100
57640,bobola,883,5991
57640,kaf,883,5999
57640,movie to see,883,100
57669,movie to see,2500,100
57951,movie to see,4976,100
58025,movie to see,885,100
58047,movie to see,3309,100
58191,movie to see,2501,100
58293,movie to see,886,100
58295,movie to see,2728,100
58559,movie to see,887,100
58803,movie to see,1607,100
59016,bobola,4368,5991
59018,bgab lrc,1155,5993
59018,bobola,1155,5991
59018,movie to see,1155,100
59118,movie to see,1156,100
59126,bgab lrc,3261,5993
59141,movie to see,2503,100
59256,movie to see,4980,100
59315,movie to see,889,100
59369,movie to see,1608,100
59387,bgab lrc,2356,5993
59387,bobola,2356,5991
59418,sg,890,5996
59501,movie to see,1609,100
59615,movie to see,2576,100
59784,movie to see,1610,100
60037,bobola,891,5991
60040,movie to see,892,100
60069,movie to see,893,100
60072,movie to see,4981,100
60074,movie to see,1611,100
60126,bobola,4982,5991
60126,kaf,4982,5999
60126,movie to see,4982,100
60514,movie to see,894,100
60516,movie to see,895,100
60756,comedy need to see,3212,5994
60756,kaf,3212,5999
60766,bgab lrc,2357,5993
60950,bobola,1158,5991
60950,movie to see,1158,100
61075,bgab lrc,1159,5993
61132,movie to see,3311,100
61250,bobola,3214,5991
61250,kaf,3214,5999
61250,movie to see,3214,100
61262,bobola,3248,5991
61262,kaf,3248,5999
61323,movie to see,2507,100
61705,kaf,2508,5999
61729,movie to see,2509,100
62293,bgab lrc,1814,5993
62394,bobola,4985,5991
62394,movie to see,4985,100
62434,movie to see,3215,100
62553,movie to see,4799,100
63062,movie to see,1160,100
63082,movie to see,1482,100
63113,bgab lrc,4309,5993
63113,bobola,4309,5991
63131,movie to see,3263,100
63479,bobola,3313,5991
63853,bobola,4986,5991
63853,kaf,4986,5999
63853,movie to see hd,4986,6000
63859,movie to see,902,100
63876,movie to see,4646,100
64249,movie to see,4801,100
64575,movie to see,3249,100
64622,movie to see,3358,100
64957,movie to see,2358,100
65126,kaf,3265,5999
65130,movie to see,4989,100
65216,movie to see,4869,100
65514,mtskaf,908,5992
65682,bobola,1613,5991
66130,kaf,1853,5999
66198,bobola,4988,5991
67255,movie to see,2735,100
67255,wixom library,2735,5998
67734,bobola,3268,5991
67734,comedy need to see,3268,5994
67997,mtskaf,2515,5992
68073,kaf,3216,5999
68073,wixom library,3216,5998
68319,movie to see,914,100
69526,bobola,915,5991
69784,bobola,2519,5991
69844,mtskaf,1616,5992
71518,wixom library,3274,5998
71745,wixom library,3275,5998
71899,bobola,3362,5991
71899,movie to see,3362,100
73266,comedy need to see,3278,5994
73323,bobola,2744,5991
73323,kaf,2744,5999
74324,bobola,4650,5991
74789,kaf,1622,5999
74789,movie to see,1622,100
74944,bobola,4691,5991
74944,kaf,4691,5999
74944,movie to see,4691,100
74944,movie to see hd,4691,6000
75985,bobola,4873,5991
75985,movie to see hd,4873,6000
75985,wixom library,4873,5998
76175,bobola,1624,5991
76175,kaf,1624,5999
76175,movie to see,1624,100
77800,comedy need to see,2531,5994
77837,bobola,4692,5991
77837,kaf,4692,5999
80549,bobola,2749,5991
80549,movie to see,2749,100
80693,comedy need to see,3220,5994
80839,bobola,2750,5991
80839,movie to see,2750,100
80860,kaf,2751,5999
80939,movie to see,4695,100
81564,bobola,1630,5991
81591,kaf,2539,5999
81845,bobola,2541,5991
81845,kaf,2541,5999
82461,bobola,1633,5991
84374,kaf,4883,5999
84772,comedy need to see,4313,5994
84944,bobola,1635,5991
85401,comedy need to see,4314,5994
85510,kaf,1636,5999
86852,bobola,4317,5991
86880,bobola,1638,5991
87298,comedy need to see,4318,5994
87529,bobola,4320,5991
88810,bobola,2573,5991
89030,bobola,4323,5991
90374,kaf,4657,5999
92008,mtskaf,4894,5992
92259,mtskaf,2397,5992
94959,bobola,3369,5991
95558,bobola,4665,5991
103341,comedy need to see,2787,5994
109374,2015 academy award nomination best picture,2409,6005
109374,academy award nominee,2409,6006
112183,2015 academy award nomination best actor,4991,6007
112183,2015 academy award nomination best actor supporting role,4991,6008
112183,2015 academy award nomination best actress supporting role,4991,6009
112183,2015 academy award nomination best picture,4991,6005
112183,academy award nominee,4991,6006
112290,2015 academy award nomination best actor supporting role,2417,6008
112290,2015 academy award nomination best actress supporting role,2417,6009
112290,2015 academy award nomination best picture,2417,6005
112290,academy award nominee,2417,6006
112552,2015 academy award nomination best actor supporting role,4992,6008
112552,2015 academy award nomination best picture,4992,6005
112552,academy award nominee,4992,6006
112556,2015 academy award nomination best actress,2418,6010
112556,academy award nominee,2418,6006
114180,bobola,3440,5991
115617,2015 academy award nomination animated feature film,2798,6011
115617,academy award nominee,2798,6006
116797,2015 academy award nomination best actor,2419,6007
116797,2015 academy award nomination best actress supporting role,2419,6009
116797,2015 academy award nomination best picture,2419,6005
116797,academy award nominee,2419,6006
116797,bobola,2419,5991
117176,2015 academy award nomination best actor,4993,6007
117176,2015 academy award nomination best actress,4993,6010
117176,2015 academy award nomination best picture,4993,6005
117176,academy award nominee,4993,6006
1586,underrated,1355,2265
2329,unsatisfying ending,303,3138
2797,child as adult,335,4876
2019,western,1803,190
3074,wilderness,505,3121
3578,violent,529,198
5747,world war i,1011,784
8376,seen more than once,1029,59
8865,dieselpunk,780,428
8865,overly stylised,780,6012
8917,stupid,2482,2998
26082,cinematography,4392,422
34405,space western,2719,5947
71156,humorous,2520,485
74553,atmospheric,4815,215
1246,prep school,42,6013
4019,prep school,546,6013
1527,ok,650,4007
4963,great,570,4450
5349,new york,720,897
47491,heartwarming,3150,575
47491,sad but good,3150,166
296,interesting,11,2438
4878,dreams,125,352
4878,interesting,125,2438
6539,humorous,148,485
6874,anime,753,240
6874,mafia,753,732
8914,complex,2715,410
8914,interesting,2715,2438
68157,action,2807,142
71379,atmospheric,3273,215
71379,creepy,3273,736
76251,different,2530,5261
79132,complex,1866,410
79132,thoughtful,1866,612
44555,movielens top pick,1145,4565
58347,james mcavoy,4796,1958
74789,soundtrack,1622,78
3593,campy,3857,427
356,inspiring,355,1041
356,purpose in life,355,6014
5524,summer,1462,6015
2953,children,3294,480
3362,crime,2110,438
7387,bad ending,161,2885
3424,racism,1237,230
62081,ne,3433,6016
62155,ne,3262,6016
62849,ne,2732,6016
63062,ne,1160,6016
63113,ne,4309,6016
3019,drug addiction,1230,3845
3949,drug addiction,1476,3845
171,friendship relations,1838,4025
29,visually stunning,1,1057
